"2998510","1200 block of W Broadway Ave, Minneapolis, Minnesota, ","Match","Non_Exact","1200 W BROADWAY AVE, MINNEAPOLIS, MN, 55411","-93.295711264371,44.99920330135","43623785","R"
"3005607","1301 S Marion Rd, Sioux Falls, South Dakota, ","Match","Exact","1301 S MARION RD, SIOUX FALLS, SD, 57106","-96.790983342897,43.53486505148","647748527","R"
"2237196","142 S 1st St, Turlock, California, ","Match","Exact","142 S 1ST ST, TURLOCK, CA, 95380","-120.846273690225,37.493468316749","102595351","R"
"2298519","Allegheny Ave and G St, Philadelphia, Pennsylvania, ","Match","Non_Exact","E ALLEGHENY AVE & G ST, PHILADELPHIA, PA, 19134","-75.115447241607,39.996756924232","",""
"2940337","17587 Margate Ave, Southfield, Michigan, ","Match","Exact","17587 MARGATE AVE, SOUTHFIELD, MI, 48076","-83.218320876595,42.483229753218","69778642","L"
"3059425","1400 block of Choctaw St, Clarksdale, Mississippi, ","Match","Non_Exact","1400 CHOCTAW ST, CLARKSDALE, MS, 38614","-90.583929676839,34.203602589304","963223","R"
"2252792","810 Pulaski St, Columbia, South Carolina, ","Match","Exact","810 PULASKI ST, COLUMBIA, SC, 29201","-81.040860965016,33.993001538861","71827499","R"
"2753565","1014 N Main St, Pearland, Texas, ","Match","Exact","1014 N MAIN ST, PEARLAND, TX, 77581","-95.286574872464,29.597354953699","116568236","L"
"2438904","8500 block of Dyer St, El Paso, Texas, ","Match","Non_Exact","8500 DYER ST, EL PASO, TX, 79904","-106.435194649576,31.858928475513","189428718","R"
"2243861","2041 Wyda Way, Sacramento, California, ","Match","Exact","2041 WYDA WAY, SACRAMENTO, CA, 95825","-121.418834952892,38.600028973728","629159335","L"
"2335096","Colby Ave and 44th St SE, Everett, Washington, ","Match","Exact","COLBY AVE & 44TH ST SE, EVERETT, WA, 98203","-122.207785540722,47.959419351284","",""
"2549324","Gannon Ln and S Westmoreland Rd, Dallas, Texas, ","Tie"
"2360953","3475 Sullivant Ave, Columbus, Ohio, ","Match","Exact","3475 SULLIVANT AVE, COLUMBUS, OH, 43204","-83.091701135341,39.942735043259","218646165","L"
"3105154","100 block of Hollenbeck St, Rochester, New York, ","Match","Non_Exact","100 HOLLENBECK ST, ROCHESTER, NY, 14621","-77.616350789166,43.180014844731","14537829","R"
"2815852","S 12th St and W Muhammad Ali Blvd, Louisville, Kentucky, ","No_Match"
"2255832","800 block of 18th Ave, Irvington, New Jersey, ","Match","Non_Exact","800 18TH AVE, IRVINGTON, NJ, 07111","-74.220074443875,40.736866780859","63464341","R"
"2272394","Griscom St and Arrott St, Philadelphia, Pennsylvania, ","Match","Exact","GRISCOM ST & ARROTT ST, PHILADELPHIA, PA, 19124","-75.084725750108,40.017051919102","",""
"2253654","200 block of N Pickett St, Autaugaville, Alabama, ","Match","Non_Exact","200 N PICKETT ST, AUTAUGAVILLE, AL, 36003","-86.653694546007,32.434490606955","2828679","R"
"2928214","500 block of N Ohio Ave, Columbus, Ohio, ","Match","Non_Exact","500 N OHIO AVE, COLUMBUS, OH, 43203","-82.969467830648,39.976269509327","135581054","R"
"2595658","5900 block of North 21st St, Philadelphia, Pennsylvania, ","Match","Non_Exact","5900 N 21ST ST, PHILADELPHIA, PA, 19138","-75.155938093899,40.043778401878","131413463","L"
"2666201","E Shadowlawn Ave and N 36th St, Tampa, Florida, ","Match","Exact","E SHADOWLAWN AVE & N 36TH ST, TAMPA, FL, 33610","-82.420349607735,27.993864815878","",""
"2177268","1300 block of S 50th St, Philadelphia, Pennsylvania, ","Match","Non_Exact","1300 S 50TH ST, PHILADELPHIA, PA, 19143","-75.215126948658,39.940947992204","131400112","R"
"2667537","711 Procter St, Port Arthur, Texas, ","Match","Exact","711 PROCTER ST, PORT ARTHUR, TX, 77640","-93.933430340516,29.873261239134","73867917","L"
"2449653","S California Ave and W Polk St, Chicago, Illinois, ","Match","Exact","S CALIFORNIA AVE & W POLK ST, CHICAGO, IL, 60612","-87.696313911189,41.871068346793","",""
"2544920","6701 E Mill Plain Blvd, Vancouver, Washington, ","Match","Exact","6701 E MILL PLAIN BLVD, VANCOUVER, WA, 98661","-122.603017157292,45.627030941247","158327555","R"
"2822517","1151 S Church Ave, Reedley, California, ","Match","Exact","1151 S CHURCH AVE, REEDLEY, CA, 93654","-119.453296252503,36.587407932952","197593970","R"
"2752208","18801 East 39th St S, Independence, Missouri, ","Match","Exact","18801 E 39TH ST S, INDEPENDENCE, MO, 64057","-94.357274456515,39.04790081955","91471347","R"
"2285612","1171 Jefferies Rd, Rocky Mount, North Carolina, ","No_Match"
"2844305","198 LA-119, Natchez, Louisiana, ","Match","Exact","198 STATE RTE 119, NATCHEZ, LA, 71456","-93.041221813998,31.675602323035","13374090","R"
"2434151","302 Illinois Ave, Saint Joseph, Missouri, ","Match","Exact","302 ILLINOIS AVE, SAINT JOSEPH, MO, 64504","-94.865483550253,39.718475381189","15956860","L"
"2187077","Jefferson St and Garden Ave, Orlando, Florida, ","Match","Non_Exact","W JEFFERSON ST & GARDEN AVE, ORLANDO, FL, 32805","-81.39048438809,28.544790656323","",""
"2742403","207 E Wyatt Earp Blvd, Dodge City, Kansas, ","Match","Exact","207 E WYATT EARP BLVD, DODGE CITY, KS, 67801","-100.019091736539,37.752495162458","206554961","R"
"2307044","800 block of N State St, Chicago, Illinois, ","Match","Non_Exact","800 N STATE ST, CHICAGO, IL, 60610","-87.628275715627,41.896731305714","655282139","L"
"2892877","4380 Carraway Pl, Sanford, Florida, ","Match","Exact","4380 CARRAWAY PL, SANFORD, FL, 32771","-81.327663012834,28.83404687662","93768422","L"
"2552552","2801 Edmondson Ave, Baltimore, Maryland, ","Match","Exact","2801 EDMONDSON AVE, BALTIMORE, MD, 21223","-76.663401645932,39.294428181837","206414848","L"
"2622062","3300 block of Sunset Ln, Antioch, California, ","Match","Non_Exact","3300 SUNSET LN, ANTIOCH, CA, 94509","-121.804512982156,37.987084317519","192068444","R"
"2428715","4300 block of University Way NE, Seattle, Washington, ","Match","Non_Exact","4300 UNIVERSITY WAY NE, SEATTLE, WA, 98105","-122.31308430045,47.659847485843","637901480","R"
"2143499","University Dr and Pullen Ave, Pine Bluff, Arkansas, ","No_Match"
"2566705","1140 Ocean Blvd, Isle Of Palms, South Carolina, ","Match","Exact","1140 OCEAN BLVD, ISLE OF PALMS, SC, 29451","-79.788722540734,32.785375531401","605697918","R"
"2155001","2315 Texas Blvd, Texarkana, Texas, ","Match","Exact","2315 TEXAS BLVD, TEXARKANA, TX, 75501","-94.053232538143,33.438880510906","57670769","L"
"2281244","4900 block of Support St, North Las Vegas, Nevada, ","Match","Non_Exact","4900 SUPPORT ST, NORTH LAS VEGAS, NV, 89031","-115.179514740306,36.249702306502","201968558","L"
"2844773","Ogontz Ave and Godfrey Ave, Philadelphia, Pennsylvania, ","Match","Exact","OGONTZ AVE & GODFREY AVE, PHILADELPHIA, PA, 19141","-75.150821727244,40.048515915244","",""
"2742414","3300 block of Glenwood Rd, Decatur, Georgia, ","Match","Non_Exact","3300 GLENWOOD RD, DECATUR, GA, 30032","-84.283275007091,33.738697451732","23368446","L"
"2678650","1601 S Cherry St, Pine Bluff, Arkansas, ","Match","Exact","1601 S CHERRY ST, PINE BLUFF, AR, 71601","-92.013417372861,34.213121882416","2551258","L"
"2553878","533 N Johnson St, Macomb, Illinois, ","Match","Exact","533 N JOHNSON ST, MACOMB, IL, 61455","-90.674574609784,40.464026431626","5368879","R"
"3134984","500 block of W 13th Pl, Casa Grande, Arizona, ","No_Match"
"2680526","100 block of W Division St, Chicago, Illinois, ","Match","Non_Exact","100 W DIVISION ST, CHICAGO, IL, 60610","-87.633080229444,41.903932437839","605102914","R"
"2539582","123 Lee Lane, Bolingbrook, Illinois, ","Match","Exact","123 LEE LN, BOLINGBROOK, IL, 60440","-88.072003344641,41.701688088913","111535293","L"
"2947774","11606 McKinley Dr, Tampa, Florida, ","Tie"
"2944267","2800 block of N Bambrey St, Philadelphia, Pennsylvania, ","Match","Non_Exact","2800 N BAMBREY ST, PHILADELPHIA, PA, 19132","-75.173104137663,39.998019896695","131402539","L"
"2238403","SE Foster Rd and 128th Ave, Portland, Oregon, ","Match","Non_Exact","SE FOSTER RD & SE 128TH AVE, PORTLAND, OR, 97236","-122.532114549537,45.476679522818","",""
"2706325","W York St and N Marshall St, Philadelphia, Pennsylvania, ","Match","Exact","W YORK ST & N MARSHALL ST, PHILADELPHIA, PA, 19133","-75.143999733102,39.987873927022","",""
"3083179","600 block of Potomac St, San Antonio, Texas, ","Match","Non_Exact","600 POTOMAC ST, SAN ANTONIO, TX, 78202","-98.463989954328,29.422908680041","101528591","R"
"2967371","4800 block of S Gordon St, Wichita, Kansas, ","Match","Non_Exact","4800 S GORDON ST, WICHITA, KS, 67217","-97.373404293883,37.607378724079","115690327","L"
"2158524","11300 block of E 15th St, Des Moines, Iowa, ","No_Match"
"2227759","5280 FL-7, Fort Lauderdale, Florida, ","Match","Non_Exact","5280 SW 7TH ST, FORT LAUDERDALE, FL, 33317","-80.220422057228,26.112027660818","114713357","L"
"2269100","5050 Cleveland Rd, Dallas, Texas, ","Match","Exact","5050 CLEVELAND RD, DALLAS, TX, 75241","-96.738050148101,32.641181611909","102959318","R"
"2206813","7136 Clarewood Dr, Houston, Texas, ","Match","Exact","7136 CLAREWOOD DR, HOUSTON, TX, 77036","-95.511001296126,29.70912030996","96609022","R"
"2743711","2331 US-301 S, Wilson, North Carolina, ","Match","Exact","2331 US HWY 301 S, WILSON, NC, 27893","-77.931966383413,35.700116400626","26730055","R"
"2796605","1600 block of Co Rd 40, Abbeville, Alabama, ","No_Match"
"2352444","1820 W Maypole Ave, Chicago, Illinois, ","Match","Exact","1820 W MAYPOLE AVE, CHICAGO, IL, 60612","-87.672605341683,41.884224757882","618423392","L"
"2626402","246 Pine St, Sequatchie, Tennessee, ","Match","Exact","246 PINE ST, SEQUATCHIE, TN, 37374","-85.599409827395,35.115984128688","58401100","L"
"2622044","100 block of Davis St, Syracuse, New York, ","Match","Non_Exact","100 DAVIS ST, SYRACUSE, NY, 13204","-76.16698380365,43.039381708513","46570158","R"
"2308395","S Yakima Ave and S 56th St, Tacoma, Washington, ","Match","Exact","S YAKIMA AVE & S 56TH ST, TACOMA, WA, 98408","-122.44321218324,47.206416416694","",""
"2893705","1022 Lee Davis Cir, Utica, Mississippi, ","Match","Exact","1022 LEE DAVIS CIR, UTICA, MS, 39175","-90.605437000778,32.113089708986","65382699","L"
"3073377","1003 N Ave, National City, California, ","Match","Exact","1003 N AVE, NATIONAL CITY, CA, 91950","-117.091753926581,32.67793304389","195352398","L"
"2448330","2101 W Pensacola St, Tallahassee, Florida, ","Match","Exact","2101 W PENSACOLA ST, TALLAHASSEE, FL, 32304","-84.319598894247,30.440649151576","618824090","L"
"2257132","2200 block of E Michigan Ave, Lansing, Michigan, ","Match","Non_Exact","2200 E MICHIGAN AVE, LANSING, MI, 48912","-84.519901793232,42.733573128657","17500925","R"
"2235366","NW 99th St and NW 21st Ave, Miami, Florida, ","Match","Exact","NW 99TH ST & NW 21ST AVE, MIAMI, FL, 33147","-80.23217580569,25.864672291435","",""
"2160838","8400 block of International Blvd, Oakland, California, ","Match","Non_Exact","8400 INTERNATIONAL BLVD, OAKLAND, CA, 94621","-122.177748841076,37.754419245293","639857256","L"
"2969569","200 block of Morrell Blvd, Orange, Texas, ","Match","Non_Exact","200 MORRELL BLVD, ORANGE, TX, 77630","-93.730189699086,30.107761844277","74037068","L"
"2855474","3700 block of Woodley Rd, Montgomery, Alabama, ","Match","Non_Exact","3700 WOODLEY RD, MONTGOMERY, AL, 36116","-86.25572631464,32.311308047503","1550884","R"
"2627729","1700 block of Ringgold St, Philadelphia, Pennsylvania, ","No_Match"
"2880895","300 E Broad Ave, Albany, Georgia, ","Match","Exact","300 E BROAD AVE, ALBANY, GA, 31705","-84.142187063342,31.576566100514","84325750","R"
"2411007","810 Astor Ave, Bronx, New York, ","Match","Exact","810 ASTOR AVE, BRONX, NY, 10467","-73.863232921913,40.85957443251","80303500","R"
"3011930","85-1300 Waianae Valley Rd, Waianae, Hawaii, ","Match","Exact","85-1300 WAIANAE VALLEY RD, WAIANAE, HI, 96792","-158.164033322841,21.463172261595","641638998","L"
"2301751","1275 Jefferson Ave, Buffalo, New York, ","Match","Exact","1275 JEFFERSON AVE, BUFFALO, NY, 14208","-78.853895214508,42.909676745528","48290072","R"
"2934007","E Greenleaf Blvd and S Mayo Ave, Compton, California, ","Match","Exact","E GREENLEAF BLVD & S MAYO AVE, COMPTON, CA, 90221","-118.211909831982,33.881278161154","",""
"2157206","1900 block of W Laurel St, San Antonio, Texas, ","Match","Non_Exact","1900 W LAUREL ST, SAN ANTONIO, TX, 78201","-98.525125476268,29.443938923709","101514254","L"
"3005251","9200 block of US-87 Frontage Rd, Lubbock, Texas, ","No_Match"
"2681831","2655 Union Hall Rd, Clarksville, Tennessee, ","Match","Exact","2655 UNION HALL RD, CLARKSVILLE, TN, 37040","-87.305167827504,36.581027674045","635049045","L"
"2551678","190 Whitetail Cir, Sumter, South Carolina, ","No_Match"
"2355962","Manoy Dr, Jacksons Gap, Alabama, ","No_Match"
"2598323","W 11th St and N Manhattan Ct, Hazleton, Pennsylvania, ","Tie"
"2363589","2835 T St, Lincoln, Nebraska, ","Match","Exact","2835 T ST, LINCOLN, NE, 68503","-96.680558713584,40.819082820576","28253996","R"
"2517797","1505 19th St, Huntsville, Texas, ","Match","Exact","1505 19TH ST, HUNTSVILLE, TX, 77340","-95.556397000222,30.71405378833","22196703","L"
"2708996","50 Ames St, Boston, Massachusetts, ","Match","Exact","50 AMES ST, BOSTON, MA, 02124","-71.085861934099,42.289867810862","85729430","L"
"2356813","1500 block of County Road 149, Alvin, Texas, ","Match","Non_Exact","1500 CO RD 149, ALVIN, TX, 77511","-95.266538282581,29.443843283174","116576277","R"
"2270578","Bedford St and Mather St, Hartford, Connecticut, ","Match","Exact","BEDFORD ST & MATHER ST, HARTFORD, CT, 06120","-72.683796413056,41.780079490951","",""
"2708514","1946 Market St, Denver, Colorado, ","Match","Exact","1946 MARKET ST, DENVER, CO, 80202","-104.994029123168,39.753099212863","177304383","R"
"2642262","2100 block of Christine Ave, Fort Worth, Texas, ","Match","Non_Exact","2100 CHRISTINE AVE, FORT WORTH, TX, 76105","-97.289041086941,32.724427916377","101891805","R"
"2315903","N Delaware Ave and E Tioga St, Philadelphia, Pennsylvania, ","Match","Non_Exact","DELAWARE AVE & TIOGA ST, CATASAUQUA, PA, 18032","-75.461150591621,40.642929809776","",""
"3119395","500 block of NE 2nd St, Boynton Beach, Florida, ","No_Match"
"3041753","100 block of NW 24th St, Fort Worth, Texas, ","Match","Non_Exact","100 NW 24TH ST, FORT WORTH, TX, 76164","-97.349214741235,32.788157069406","101856588","R"
"2790081","4888 W Colfax Ave, Denver, Colorado, ","Match","Exact","4888 W COLFAX AVE, DENVER, CO, 80204","-105.049635970403,39.740291289329","177300374","L"
"3061364","E Central Blvd and N Orange Ave, Orlando, Florida, ","Match","Exact","E CENTRAL BLVD & N ORANGE AVE, ORLANDO, FL, 32801","-81.379022891515,28.542135656663","",""
"2516494","711 E. 108 St, Los Angeles, California, ","Match","Exact","711 E 108TH ST, LOS ANGELES, CA, 90059","-118.262692473027,33.938367303795","141673089","L"
"2416762","Hennepin Ave and N 8th St, Minneapolis, Minnesota, ","Match","Non_Exact","HENNEPIN AVE & 8TH ST N, MINNEAPOLIS, MN, 55403","-93.275924745908,44.977177007481","",""
"2554779","1900 block of N 19th St, Philadelphia, Pennsylvania, ","Match","Non_Exact","1900 N 19TH ST, PHILADELPHIA, PA, 19121","-75.165165802697,39.983197076261","131405831","L"
"2589804","261 Devereux Dr, Natchez, Mississippi, ","Match","Non_Exact","261 DEVEREAUX DR, NATCHEZ, MS, 39120","-91.368190099442,31.55943160063","612929322","L"
"2748157","1090 Redford Dr SE, Atlanta, Georgia, ","Match","Exact","1090 REDFORD DR SE, ATLANTA, GA, 30315","-84.355077792509,33.686483512543","17358911","L"
"2503178","700 block of SW Sixth St, Homestead, Florida, ","Match","Non_Exact","700 SW 6TH ST, HOMESTEAD, FL, 33030","-80.486817702288,25.464187102824","115961722","L"
"2974973","6901 W Vienna Ave, Milwaukee, Wisconsin, ","Match","Exact","6901 W VIENNA AVE, MILWAUKEE, WI, 53216","-87.998146747762,43.086089037354","77730591","L"
"2202001","2000 block of SW Adams St, Peoria, Illinois, ","Match","Non_Exact","2000 SW ADAMS ST, PEORIA, IL, 61602","-89.611370606301,40.677409555666","8717656","L"
"3061376","248 Belford Dr, Denver (Northglenn), Colorado, ","Match","Non_Exact","248 BELFORD DR, NORTHGLENN, CO, 80260","-104.990208810217,39.87731618219","177296352","L"
"2434128","525 NE 150th St, Miami, Florida, ","Match","Exact","525 NE 150TH ST, MIAMI, FL, 33161","-80.188855457965,25.912962183385","116031548","L"
"2677365","2176 Webster Ave, Pittsburgh, Pennsylvania, ","Match","Exact","2176 WEBSTER AVE, PITTSBURGH, PA, 15219","-79.978263800337,40.447121791696","51635797","R"
"2597897","Fairfield St and Del Paso Blvd, Sacramento, California, ","Match","Exact","FAIRFIELD ST & DEL PASO BLVD, SACRAMENTO, CA, 95815","-121.453123832005,38.609013914564","",""
"2437630","1912 50th Ave SW, Lanett, Alabama, ","Match","Exact","1912 50TH AVE SW, LANETT, AL, 36863","-85.244732529009,32.843910438497","3054233","R"
"2735299","200 University Dr, Pine Bluff, Arkansas, ","Match","Exact","200 UNIVERSITY DR, PINE BLUFF, AR, 71601","-92.019960353492,34.228493829537","635385658","R"
"2251416","1644 E Dublin-Granville Rd, Columbus, Ohio, ","Match","Exact","1644 E DUBLIN GRANVILLE RD, COLUMBUS, OH, 43229","-82.974104707423,40.087161667638","218686218","L"
"2334620","1109 Rivers St, Walterboro, South Carolina, ","No_Match"
"2388884","Austin Peay Hwy and New Covington Pike, Memphis, Tennessee, ","Match","Non_Exact","AUSTIN PEAY HWY & COVINGTON PIKE, MEMPHIS, TN, 38135","-89.875839154539,35.254766479804","",""
"2362282","751 Broadway, Newark, New Jersey, ","Match","Exact","751 BROADWAY, NEWARK, NJ, 07104","-74.158627309546,40.775690312899","63455793","R"
"2258012","1707 Owen Dr, Fayetteville, North Carolina, ","Match","Exact","1707 OWEN DR, FAYETTEVILLE, NC, 28304","-78.930267780278,35.030643718809","64199684","L"
"2692512","1200 block of Berwind Ave, Pueblo, Colorado, ","Match","Non_Exact","1200 BERWIND AVE, PUEBLO, CO, 81006","-104.608869326284,38.245617156571","105067924","L"
"2622008","6003 Richmond Ave, Houston, Texas, ","Match","Exact","6003 RICHMOND AVE, HOUSTON, TX, 77057","-95.484451074104,29.731468833485","96620216","L"
"2367972","1300 block of N Church St, Kalamazoo, Michigan, ","Match","Non_Exact","1300 N CHURCH ST, KALAMAZOO, MI, 49007","-85.586318989676,42.303434446481","12226742","R"
"2321772","300 block of S 11th St, Saginaw, Michigan, ","No_Match"
"2654280","Al Lipscomb Way and Meadow St, Dallas, Texas, ","No_Match"
"3085310","3511 W 59th St, Chicago, Illinois, ","Match","Exact","3511 W 59TH ST, CHICAGO, IL, 60629","-87.710945337852,41.786074024946","111801264","L"
"2565404","700 block of Lake Edward Dr, Virginia Beach, Virginia, ","Match","Non_Exact","700 LAKE EDWARD DR, VIRGINIA BEACH, VA, 23462","-76.177993320473,36.860895581831","122290590","R"
"2143479","820 S Main St, Pine Bluff, Arkansas, ","Match","Exact","820 S MAIN ST, PINE BLUFF, AR, 71601","-92.003452128972,34.221449624321","2581508","R"
"2574324","Tyrone Brooks Dr, Keysville, Georgia, ","No_Match"
"3136711","239 E Shoshone Ave, Byron, Wyoming, ","Match","Exact","239 E SHOSHONE AVE, BYRON, WY, 82412","-108.501295149835,44.794550181082","180505991","L"
"2867883","3200 block of US-80, Jackson, Mississippi, ","Match","Non_Exact","3200 US HWY 80, JACKSON, MS, 39208","-90.113382670456,32.283340155742","638573409","L"
"2622484","12028 Crosby-Lynchburg  Rd, Crosby, Texas, ","Match","Exact","12028 CROSBY LYNCHBURG RD, CROSBY, TX, 77532","-95.06196345815,29.868829039645","96100562","R"
"2237593","106 S Franklin St, Charleston, Missouri, ","Match","Exact","106 S FRANKLIN ST, CHARLESTON, MO, 63834","-89.351552636023,36.923279457821","27928277","R"
"2928604","3534 Laketon Rd, Pittsburgh, Pennsylvania, ","Match","Exact","3534 LAKETON RD, PITTSBURGH, PA, 15235","-79.845456456233,40.458731115374","51667235","R"
"2667118","1300 block of W Holmes Rd, Lansing, Michigan, ","Match","Non_Exact","1300 W HOLMES RD, LANSING, MI, 48910","-84.56991604628,42.69760206557","17528520","R"
"2647516","900 block of Greenmount Ave, Baltimore, Maryland, ","Match","Non_Exact","900 GREENMOUNT AVE, BALTIMORE, MD, 21202","-76.606987315692,39.300075622825","637457901","L"
"3094239","5 Cam Escondido, Belen, New Mexico, ","Match","Exact","5 CAM ESCONDIDO, BELEN, NM, 87002","-106.681880481213,34.571737903939","179341339","R"
"2832334","12605 33rd Ave, Burnsville, Minnesota, ","Match","Exact","12605 33RD AVE, BURNSVILLE, MN, 55337","-93.230905634549,44.776649343114","37940758","L"
"2367984","2220 Broad Rock Blvd, Richmond, Virginia, ","Match","Exact","2220 BROAD ROCK BLVD, RICHMOND, VA, 23224","-77.476030947673,37.486653644456","201538045","R"
"2153285","3900 block of E Cheyenne Ave, Las Vegas, Nevada, ","Match","Non_Exact","3900 E CHEYENNE AVE, LAS VEGAS, NV, 89115","-115.089244155315,36.217744004133","201873982","L"
"2704593","Martin Luther King Dr and Orient Ave, Jersey City, New Jersey, ","Match","Exact","MARTIN LUTHER KING DR & ORIENT AVE, JERSEY CITY, NJ, 07305","-74.079610528074,40.710384746662","",""
"2503197","S 46th Pl and E Broadway Rd, Phoenix, Arizona, ","Match","Exact","S 46TH PL & E BROADWAY RD, PHOENIX, AZ, 85040","-111.981584502443,33.407319883735","",""
"2959329","10924 N Nebraska Ave, Tampa, Florida, ","Match","Exact","10924 N NEBRASKA AVE, TAMPA, FL, 33612","-82.451248077198,28.04753537465","104518540","L"
"2939734","2300 block of NW Eighth St, Fort Lauderdale, Florida, ","Match","Non_Exact","2300 NW 8TH ST, FORT LAUDERDALE, FL, 33311","-80.174351635048,26.132616926711","637103123","R"
"2934048","2600 block of Shannon Ave, Saint Louis (Jennings), Missouri, ","Match","Non_Exact","2600 SHANNON AVE, SAINT LOUIS, MO, 63136","-90.259229859067,38.734901014426","100171057","L"
"2252719","Gwynn Oak Ave and Liberty Heights Ave, Baltimore, Maryland, ","Match","Exact","GWYNN OAK AVE & LIBERTY HEIGHTS AVE, BALTIMORE, MD, 21207","-76.695675784929,39.331396114739","",""
"2438505","223 James P Brawley Dr SW, Atlanta, Georgia, ","Match","Non_Exact","223 JAMES P BRAWLEY DR NW, ATLANTA, GA, 30314","-84.412575693352,33.760653102239","647333873","R"
"2659968","6700 block of Mather Dr, Marrero, Louisiana, ","Match","Non_Exact","6700 MATHER DR, MARRERO, LA, 70072","-90.121816681338,29.876672554255","93523820","L"
"2898126","Faust Ave and Westfield Ave, Detroit, Michigan, ","Match","Exact","FAUST AVE & WESTFIELD AVE, DETROIT, MI, 48228","-83.221474530428,42.363144828164","",""
"2202025","122 S 9th St, Columbia, Missouri, ","Match","Exact","122 S 9TH ST, COLUMBIA, MO, 65201","-92.327476343794,38.950329792033","604983991","L"
"2187027","3111 River Rd, River Grove, Illinois, ","Match","Exact","3111 RIVER RD, RIVER GROVE, IL, 60171","-87.849904715856,41.935592305714","111746337","R"
"2928614","7015 Raggard Rd, Louisville, Kentucky, ","Match","Exact","7015 RAGGARD RD, LOUISVILLE, KY, 40216","-85.870740510689,38.173972564052","634137647","L"
"2250540","3300 N Ouray St, Aurora, Colorado, ","Match","Non_Exact","3300 OURAY ST, AURORA, CO, 80011","-104.794038895916,39.764714859642","177409956","L"
"2990695","701 National Ave, Lexington, Kentucky, ","Match","Exact","701 NATIONAL AVE, LEXINGTON, KY, 40502","-84.480023072579,38.041125258654","636246234","L"
"2426137","W 116th St and 7th Ave, New York (Manhattan), New York, ","Match","Non_Exact","W 116TH ST & 7TH AVE, NEW YORK, NY, 10026","-73.952526063134,40.803219724025","",""
"2986196","22 M St NE, Washington, District of Columbia, ","Match","Exact","22 M ST NE, WASHINGTON, DC, 20002","-77.008248514051,38.905699507584","638036723","L"
"2475546","159 Steven Dr, Macon, Georgia, ","Match","Exact","159 STEVEN DR, MACON, GA, 31210","-83.720783548045,32.826626830846","81082356","R"
"3007365","G St and Allegheny Ave, Philadelphia, Pennsylvania, ","Match","Non_Exact","G ST & E ALLEGHENY AVE, PHILADELPHIA, PA, 19134","-75.115447241607,39.996756924232","",""
"2280204","100 Columbiana Cir, Columbia, South Carolina, ","Match","Non_Exact","100 COLUMBIANA DR, COLUMBIA, SC, 29212","-81.156616663261,34.07377559694","647266957","R"
"2993727","91 Bennington St, Lawrence, Massachusetts, ","Match","Exact","91 BENNINGTON ST, LAWRENCE, MA, 01841","-71.167467412818,42.718613074046","86625185","R"
"2415479","92nd Ave and Peach St, Oakland, California, ","Match","Exact","92ND AVE & PEACH ST, OAKLAND, CA, 94603","-122.164087825631,37.753204038975","",""
"2247622","Powell Dr and Harvey Neely Rd, Chester, South Carolina, ","Match","Exact","POWELL DR & HARVEY NEELY RD, CHESTER, SC, 29706","-81.131603694692,34.81026521846","",""
"2555309","5601 Brooklyn Blvd, Minneapolis, Minnesota, ","Match","Exact","5601 BROOKLYN BLVD, MINNEAPOLIS, MN, 55429","-93.324665565389,45.058499935719","640682317","L"
"3010531","12100 River Hills Dr, Burnsville, Minnesota, ","Match","Exact","12100 RIVER HILLS DR, BURNSVILLE, MN, 55337","-93.232468200043,44.786684934038","37905341","R"
"2642071","5700 block of Warrington Ave, Philadelphia, Pennsylvania, ","Match","Non_Exact","5700 WARRINGTON AVE, PHILADELPHIA, PA, 19143","-75.22976036892,39.938805974608","131399548","L"
"3030144","Cherry St and Stewart Ave, Brooklyn, New York, ","Match","Exact","CHERRY ST & STEWART AVE, BROOKLYN, NY, 11222","-73.933090574086,40.725266238604","",""
"2555301","3002 Washington St, Little Rock, Arkansas, ","Match","Exact","3002 WASHINGTON ST, LITTLE ROCK, AR, 72204","-92.324252083325,34.724300516733","83506674","R"
"2453744","853 E Allegheny Ave, Philadelphia, Pennsylvania, ","Match","Exact","853 E ALLEGHENY AVE, PHILADELPHIA, PA, 19134","-75.113959713095,39.996621926397","131421367","L"
"2406998","1541 Anderson Hwy, Hartwell, Georgia, ","Match","Exact","1541 ANDERSON HWY, HARTWELL, GA, 30643","-82.902842658209,34.351236586886","610571832","R"
"2348303","W Carlin Dr, Surprise, Arizona, ","No_Match"
"2475554","Daly Ave and E 180th St, Bronx, New York, ","Match","Exact","DALY AVE & E 180TH ST, BRONX, NY, 10460","-73.881660083338,40.844592713452","",""
"2632283","2120 Handley Dr, Fort Worth, Texas, ","Match","Exact","2120 HANDLEY DR, FORT WORTH, TX, 76112","-97.216349472153,32.748386925574","101961363","R"
"2610231","400 block of Deerskin Dr, Memphis, Tennessee, ","Match","Non_Exact","400 DEERSKIN DR, MEMPHIS, TN, 38109","-90.078822210227,35.048288885698","72906854","R"
"2748473","35028 Cameron Rd, Hempstead, Texas, ","Match","Exact","35028 CAMERON RD, HEMPSTEAD, TX, 77445","-95.974439126579,30.102003427046","638589852","R"
"2177416","3500 block of Garnet Ln, Lancaster, California, ","Match","Non_Exact","3500 GARNET LN, LANCASTER, CA, 93535","-118.067254149721,34.687018343286","641237366","L"
"2201876","3261 Hwy 9, Dillon, South Carolina, ","Tie"
